species,mass_kg,gait_type,target_speed_m/s,stiffness_Nm/rad,stiffness_normalised,return_status,unified_return_status,solver_success,iter_count,cost_total,cost_acceleration,cost_COT,stride_period_s,stride_length_m,achieved_avg_speed_m/s,n_phases,n_stance_phases,total_stance_time_s,flight_time_s,spine_peak_deg,spine_min_deg,spine_ROM_deg,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,notes
cheetah,45.5,transverse,8,838.142,18.4207,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,37,50.7124,17.7625,32.9499,0.304031,2.43224,8,8,7,0.187732,0.116298,12.5017,-14.6128,27.1145,0.214794,0.181056,0.200461,0.218517,
cheetah,45.5,transverse,8,965.033,21.2095,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,26,50.6031,17.8837,32.7194,0.303108,2.42486,8,8,7,0.186754,0.116354,11.6651,-12.8443,24.5093,0.214386,0.180699,0.200483,0.218512,
cheetah,45.5,transverse,8,1111.13,24.4205,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,20,50.5253,18.0142,32.5111,0.302389,2.41911,8,8,7,0.185976,0.116412,10.8143,-11.2535,22.0678,0.214355,0.180033,0.200523,0.218535,
cheetah,45.5,transverse,8,1279.35,28.1177,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,21,50.4695,18.1372,32.3324,0.301999,2.41599,8,8,7,0.185251,0.116748,9.94883,-9.83207,19.7809,0.21369,0.179622,0.200465,0.218315,
cheetah,45.5,transverse,8,1473.04,32.3746,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,26,50.437,18.262,32.175,0.301777,2.41422,8,8,7,0.184696,0.117081,9.10378,-8.56518,17.669,0.213137,0.179093,0.200491,0.218131,
cheetah,45.5,transverse,8,1696.06,37.2759,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,21,50.4244,18.3872,32.0372,0.301578,2.41262,8,8,7,0.184284,0.117294,8.2842,-7.43414,15.7183,0.212755,0.178644,0.200619,0.218004,
cheetah,45.5,transverse,8,1952.83,42.9193,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,35,50.4415,18.4593,31.9822,0.301557,2.41246,8,8,7,0.184742,0.116815,7.52376,-6.45205,13.9758,0.214062,0.177744,0.200747,0.219042,
cheetah,45.5,transverse,8,2248.48,49.4171,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,19,50.4447,18.5878,31.8569,0.30124,2.40992,8,8,7,0.184054,0.117187,6.74475,-5.57398,12.3187,0.212845,0.178239,0.200886,0.218193,
cheetah,45.5,transverse,8,2588.89,56.8987,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,25,50.4713,18.6891,31.7822,0.301031,2.40825,8,8,7,0.183986,0.117045,6.02345,-4.80034,10.8238,0.212814,0.17833,0.201317,0.21804,
cheetah,45.5,transverse,8,2980.83,65.5129,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,17,50.5049,18.7729,31.732,0.300888,2.40711,8,8,7,0.183999,0.116889,5.35626,-4.1391,9.49536,0.212873,0.178538,0.201502,0.218019,
